Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Previous_Crop,Region,Fertilizer_Used_Last_Season,Yield_Last_Season,Recommended_Fertilizer
Sandy,8.082575627,52.88137622,0.4471536572,2.597808362,126.6735587,71.93954774,98.51057202,15.93395186,,2436.787962,Tomato,Sowing,Zaid,Drip,,South,191.1290893,2.708809416,MOP
Clay,6.491038374,,1.051679417,1.414856816,106.3407749,12.22931198,31.30503811,13.53469499,40.008928,1477.765788,Potato,Sowing,Kharif,Canal-,,West,85.7455944,2.031104843,DAP
,5.679760353,75.49210437,1.26997203,1.933838687,42.14459558,54.36497272,,21.34254215,65.82000957,,Maize,Vegetative,Kharif,Canal,,North,48.32608432,1.308180634,Urea
Loamy,6.946183679,18.24186397,0.8752625765,2.433661756,98.88861716,42.60417435,79.86880785,326.6906569,55.39795747,1200.046917,Wheat,Sowing,,Drip,Cotton###,South,139.7787896,7.580118324,Compost
Sandy,7.993032314,41.02048713,0.8141407149,3.286879785,82.64131454,85.59626402,75.81085947,33.14703864,45.33302558,,Rice,Flowering,Zaid,Drip,Maize,West,,3.866876453,SSP
Clay,6.705466542,18.35627969,0.9403067452,1.992765184,25.02754426,68.40967529,92.99868252,28.52893985,,1276.69632,Potato,Sowing,Rabi-,Canal,Maize,North,1764.211314,4.15295901,Urea
,6.501172343,62.97159753,1.524394906,0.1897978902,77.17177481,21.7915767,80.37689832,24.23350387,36.21091877,9515.653198,Rice,Vegetative,Zaid,nan###,Potato,East-,88.1340897,5.876900435,DAP
Clay,78.34619727,15.69455166,0.6327320194,15.39306686,125.7512396,47.80285803,113.901578,9.686695289,47.10480881,,Tomato,Harvest,Zaid,Drip,,,110.7647615,49.70624689,MOP-
,,47.04646965,1.77634389,2.71558919,58.01098617,56.80320726,46.28399185,29.21142548,47.13741011,2864.694881,Cotton,Sowing,Kharif,Drip-,Potato,Central,69.7284089,3.440729908,Compost
Sandy,5.475751662,53.08087769,0.2161384672,0.6996059262,,71.17596557,24.94922977,14.04019012,100.6348775,1411.758183,Wheat,Sowing,Rabi,Drip,Cotton,East??,188.6274697,,MOP
,,22.52353363,0.5740818245,2.569541976,126.7588408,11.9703338,75.27312992,37.14260577,,1585.099057,Cotton,Sowing,Zaid,Drip,Rice,West,197.7830848,6.00025984,DAP
Silt,10.01188771,50.74126704,0.2725732997,0.3542434414,128.927559,51.3288653,97.12808662,50.38113886,63.677622,285.6678056,Cotton,Harvest,nan###,Sprinkler,Maize,Central,261.0623002,1.757841149,
Clay,8.054051021,38.35004092,1.296239999,1.787621315,45.47648144,17.82449282,126.0868124,35.19005207,36.41812586,480.8397944,Rice,,Zaid,,Maize,West,260.5160222,5.019364059,Urea
Loamy,8.438908584,19.46362347,0.3005460505,,113.232094,61.79461804,61.24520406,28.06243162,47.43981864,1542.998221,Tomato,Sowing,Kharif,Sprinkler,,East,56.76704345,7.379214851,Zinc Sulphate
Loamy,5.79151033,11.24056191,1.633764625,0.7949627478,45.38688551,66.8901172,104.8982842,32.18274229,81.83425681,3903.977768,Maize,,Zaid,Canal,Tomato,West###,243.0446262,7.016619741,
Loamy,3.487319274,27.26357827,1.398758806,2.802139527,30.50599187,26.8276281,117.1286955,25.7502672,78.89690931,850.4298628,Rice,Flowering###,Kharif,Sprinkler,,East,244.50604,7.560237136,Urea
Silt,6.283242748,22.45875693,0.2675786865,1.933812761,54.24216651,,59.57809316,15.2807327,36.73864205,245.8357072,Tomato,Sowing,Rabi,Canal,Maize,South,209.2802424,7.468013783,DAP
,4.064428305,44.39053819,0.9563238305,0.8086651427,125.2774614,43.89883518,103.1346836,28.19631549,59.32255636,1499.234189,Sugarcane,Harvest,Rabi,,Cotton,Central,178.1002434,,DAP
Sandy,4.915525384,44.64462192,,,,40.55255112,85.34411792,21.4982252,,224.3025528,Maize,Vegetative,Zaid,Sprinkler,Cotton###,,203.3531409,3.886677474,
Silt,,15.14091256,0.9525028806,2.00969368,56.70481721,52.41928294,29.27018762,30.01159843,34.61083272,979.8683388,Tomato,Sowing,Rabi,Rainfed,Maize,Central,159.97275,6.946690555,Urea
,5.648424383,,0.2145492277,,98.77017834,,69.1175707,,80.88110276,1240.467768,Wheat,Sowing,Zaid,Canal,Wheat,South,219.3911042,6.292389303,Compost
Clay,6.117691561,26.29700904,1.609632757,3.028016597,85.31400937,82.00142522,15.49939151,15.31999129,,226.9989147,Maize,Harvest,Kharif,Drip,Rice,North,76.07029677,2.610063978,MOP
Sandy,,14.03530665,,0.5880473406,,22.72521513,,33.89257436,843.2627567,2196.376225,Wheat,Vegetative,Zaid,Sprinkler,Cotton,,82.47975933,3.464677632,DAP
,7.450870178,31.42614946,0.685987509,0.8290638441,94.51032442,84.45254791,,16.28742364,69.04620466,3210.223829,Cotton??,Vegetative,Kharif,Drip,Rice,West,108.4536702,2.817449262,Zinc Sulphate
Sandy,6.774117911,23.43129862,0.6362364693,0.5688619725,711.7064036,52.52539959,16.29383583,39.14785729,81.55446004,3137.334622,Rice,Sowing,Zaid,Rainfed,Sugarcane,Central,188.23473,6.261827259,MOP
Loamy,6.577116263,36.89818568,0.9865538839,0.2996062308,137.2220819,57.99615555,100.4362329,44.66592947,60.21404406,1683.428997,Rice,Flowering,Kharif,Rainfed,Maize,East,315.9719937,4.514437412,SSP
Sandy,9.20738261,42.12312055,1.290398035,0.8769157422,96.09679278,15.23958646,47.79921795,26.58891817,,,Sugarcane-,Vegetative,Zaid,Sprinkler,Maize,South,324.0690141,6.504501721,DAP
Clay,6.192572894,58.25147589,0.513521177,2.52214355,82.38388179,80.33845189,321.5800045,15.70380064,75.38920469,2279.395987,Rice###,,Rabi,Canal,Wheat,North,184.6021416,1.222876496,NPK
Sandy,6.386319313,,0.3441353628,,37.72989027,88.42231491,84.30867139,27.22728651,50.57356758,,Maize,,Kharif,Drip,Tomato,Central,282.645472,6.193568058,Urea
Clay,3.340311421,57.56351653,1.362828971,0.6882109234,82.11882804,22.13358755,321.5800045,14.63588233,58.32607449,1474.955628,Sugarcane,,Rabi,Sprinkler,Potato,South,,3.727346032,DAP
,3.977902339,39.29027661,,0.7251490311,60.37733661,35.23690439,129.3816502,20.00176477,58.38360049,2213.048338,Tomato,Flowering-,nan-,Drip,Maize,Central,199.0749453,2.993814944,
Loamy,7.857596647,49.88731553,0.7084217701,2.031556658,27.56624833,29.51609177,15.24340525,14.74516581,,2397.532287,Tomato,Harvest,Zaid,Canal,Tomato,West,198.5807463,5.065662128,Urea
Silt,10.85041574,33.46456661,0.6456288279,2.282859078,128.4823316,66.26947956,19.74051002,23.22710449,,694.7218213,Rice,Vegetative,Zaid,Drip,Tomato,Central,61.66050136,49.70624689,MOP
Silt,,425.2903798,0.8973037603,2.575705958,63.97632189,,,17.67936121,55.7913797,231.0082048,Sugarcane,,Kharif,,Wheat,Central,56.27402927,49.70624689,Urea
Clay,7.49626555,51.34581098,0.3511743677,0.1125892265,206.4716357,53.42089815,,9.635659716,59.59674432,1905.933562,Rice??,Flowering,Rabi,Rainfed,Maize??,South###,199.4104702,,Compost
Silt,6.369372529,25.51591916,1.595301109,1.603538339,53.92465583,,12.9453241,38.95177162,85.49554917,2121.137568,Tomato,Vegetative,Kharif-,,Wheat,West,116.4089622,8.08074671,Urea
Clay,5.024757775,24.58012382,1.27704164,15.39306686,26.2655125,11.3717673,128.3857935,40.79442264,67.87307873,1202.875276,Tomato,Harvest,Kharif,Rainfed,Sugarcane,East,160.7756125,7.00441605,Urea
Sandy,4.217091495,55.66663216,1.466040794,0.9357172096,66.92049674,25.86404453,70.90083065,37.16806938,,1573.567663,Rice,Vegetative,Zaid,Canal,Potato,East,109.6551989,,DAP
Sandy,4.575764151,50.81045766,,1.078145344,49.72400216,44.24078469,17.18377489,11.82012042,64.8584108,1049.472831,Potato,Sowing,Kharif,Drip,Cotton,Central,128.4216916,3.352234132,Urea
Clay,5.105815602,67.26859255,0.428087254,2.191935134,36.9867718,56.50782994,49.2695816,8.526126713,77.27947326,1577.77055,Cotton,Sowing,Rabi,Drip,Rice,South,272.7066755,6.02445564,Urea
Sandy,7.462899548,60.01850744,0.6282322667,1.044042118,40.84386208,20.3595238,12.71404534,26.4356079,46.7565798,,Potato,Flowering,Kharif,Drip,Tomato,South,233.6291193,,Urea
Loamy,6.436230928,36.2712572,0.6305545993,0.7646192187,,637.820759,57.05309056,25.99829296,,677.1473746,Rice,Harvest,Zaid,Drip,Sugarcane,South,1764.211314,2.306144025,Urea
Silt,4.579415974,13.78261712,1.064935569,1.319836524,37.73304462,69.84651255,116.9976704,39.53401794,73.61126325,1494.674362,Rice,Sowing,,Canal,Potato,,180.0230481,6.730771316,Urea
Loamy-,,21.13269235,1.176424555,1.406362538,123.7704954,,,41.25173932,53.56197775,2627.861264,Maize,Vegetative,Kharif,Canal,Sugarcane,West,237.2197467,4.730156601,DAP
,8.428206327,45.14678279,0.6805065734,0.802363614,20.74739583,,101.7544585,38.78088238,72.88145322,,Wheat,,Kharif,Canal,Cotton-,,195.3721539,7.782606516,Urea
Sandy,5.735674782,26.38608651,1.086471991,1.698466841,46.58268681,21.5769499,90.72855079,16.78988653,35.1507096,1176.037973,Maize###,Sowing,Kharif,Sprinkler,Cotton,Central-,171.619366,4.724301933,Urea
Loamy,,12.30268326,1.33910127,3.176762384,54.87732456,48.34239287,72.97670801,16.892801,93.34263624,1537.531554,Sugarcane-,Sowing,Rabi,,Maize,South,221.2615205,2.862049223,Compost
Sandy,6.679331147,31.23831727,0.3514747447,15.39306686,125.2417298,48.27343215,74.1508363,14.80723559,56.06878014,2679.85197,Tomato,Flowering,Kharif,Sprinkler,Sugarcane,East,212.9552956,6.335920151,MOP
Silt,7.481463808,48.2564652,1.360113258,1.200574695,58.92979545,10.31374121,68.69376518,18.52277408,,1404.585861,,Flowering,Zaid,Sprinkler,Wheat,West,110.1730297,5.146919892,DAP
Clay,7.447889974,,0.8317554039,2.801753579,53.90403658,28.09197385,32.00484521,36.58183459,65.74680256,314.3084452,Rice,Sowing,nan??,Rainfed,Rice,Central,144.1116532,5.848627821,DAP
Clay,8.212894015,19.67067035,1.251110391,,80.93301784,51.752229,13.08968033,46.4842281,62.39054666,1581.165176,,Flowering,Kharif,Rainfed,,West,92.86483663,1.914863765,MOP
Loamy,9.902736874,30.20090458,0.4876099023,1.161283142,37.12311376,63.85302322,39.147914,18.83448432,,1135.614934,Cotton,Vegetative,Zaid,Canal,Wheat,South,228.8867642,7.383804053,Urea
Sandy,7.910050739,12.62754108,0.6877852927,,42.86688355,43.25043742,24.82631756,44.20768828,51.64108954,2483.336378,Rice,Flowering,Kharif,Drip,Potato-,Central,244.6969975,4.343822038,Urea??
Sandy,7.260901573,25.56503708,0.2313820838,2.463224323,28.21763731,,45.73296949,326.6906569,36.55470393,914.133702,Maize,Vegetative,Kharif,Rainfed,Wheat,North,,1.808756712,Urea
nan,6.960819054,26.87268818,1.582239109,0.7173867666,138.3184951,33.99284226,18.26239841,35.41120995,94.58781256,389.1579339,Maize,Sowing,Rabi,,Maize,East,203.5350561,4.858215234,DAP
,4.72901163,52.08904241,1.380726914,0.9388998493,70.15856375,21.1198875,119.5081568,22.90636443,110.7895295,1037.32469,Maize,Sowing,Zaid,Canal,Maize,East,256.4110771,3.360157217,DAP
Silt,9.17438179,39.57757085,0.411001937,0.5076312604,154.9484457,36.17077751,,16.77402826,40.76338573,362.1184386,Maize-,Flowering,Kharif,Rainfed###,Sugarcane,East,268.5114734,4.950642058,
Loamy,5.464447463,,1.62774188,,149.6236799,63.17987008,,25.89689476,31.40285217,2841.86211,Wheat,Harvest,Rabi,Rainfed,Potato,Central,262.2964318,2.063494437,Urea###
Silt-,6.83955832,30.59409014,0.8155648511,0.3750211515,87.74161177,27.21630729,81.36444394,19.16914824,65.06697837,1742.65261,Potato,Harvest,Kharif,Drip,,North,,7.578111099,nan
Clay,8.226043792,34.40421355,1.29281619,0.559139948,53.00803689,12.09066437,110.2797316,,63.38121627,1488.281251,Maize,Vegetative,Zaid-,Sprinkler,Wheat,North,70.88324467,,
Sandy,6.197655979,37.79124416,,1.325600771,,69.72933118,44.85253102,31.83557366,56.54963088,1298.627408,Maize,Sowing,Zaid,Sprinkler,Maize,South,,4.443397786,Urea
Clay,6.172936709,27.7567302,0.7196837324,2.830728598,73.82663034,22.25668652,,16.05974146,60.14906602,1586.599227,,Sowing,Rabi,Rainfed,Potato,North,262.8700079,1.413260759,DAP
Loamy,5.847151486,58.13324084,1.241873953,1.229413946,81.57727753,91.19224539,64.15625022,30.76003371,27.86933812,2666.813959,Potato,Vegetative,Rabi,Drip,Sugarcane,North,276.6737985,7.657916563,NPK
Sandy,5.053790093,425.2903798,0.2964058175,2.756646256,49.86175673,41.69780292,57.75080148,34.76135018,83.132261,663.7315864,Potato,Sowing??,Zaid,Rainfed,Tomato,North,252.9595762,1.608506906,Urea
Loamy,6.608636041,65.07192247,,2.131421642,53.88981536,69.07857063,321.5800045,17.58496329,44.14336283,376.0883275,Tomato,,,Sprinkler,,South,,4.327974947,Urea
Loamy,3.370914224,16.68217367,,2.067366646,70.64173591,53.4890682,74.60017859,23.79467235,45.36752538,9515.653198,Tomato,Vegetative,Kharif,Drip,Sugarcane,Central,264.6846542,5.715132331,NPK
Clay,6.166511632,,0.4222069956,2.773541907,62.84772697,8.989405272,46.82513147,22.11728918,83.80286774,3092.50823,Tomato,Sowing,Zaid,Rainfed,Rice,Central,212.9524403,,
Loamy,6.893656464,66.9812649,0.7765394719,0.1228674235,34.82252387,26.28980592,22.73806003,17.47610238,39.92260015,2019.124126,Sugarcane,Flowering,Kharif,Sprinkler,Potato,Central,265.7243706,3.245969699,Urea
Clay,78.34619727,42.22993606,1.427915395,,126.9235396,,65.24046319,21.48602594,68.62299025,2498.300775,Sugarcane,Sowing,Rabi,Canal,Cotton,West,167.5377855,7.012055974,Zinc Sulphate
Sandy,7.224595653,45.26709528,0.5887597215,2.568040313,711.7064036,15.13465875,15.49985257,12.89251769,66.49577939,2015.116627,Potato-,Flowering,Kharif??,Rainfed-,Tomato,,71.61835106,2.761800503,DAP
Clay,5.828807662,35.5615778,0.4128153918,2.247079511,,79.16999759,87.08343755,35.48928706,26.24421633,471.6862745,Potato,Vegetative,Kharif,Canal,Maize,Central,121.3888297,5.281827489,NPK
Sandy,7.296700537,,0.8300730873,,,58.57403826,109.8500237,20.274611,,1900.90852,Rice,Vegetative,,Drip,Tomato,Central,45.9153946,5.480097497,NPK
Clay,4.378594205,52.36063625,,2.304933669,100.1611299,59.64550569,56.77891947,,61.30910449,2276.009808,Sugarcane,Vegetative,Zaid,Rainfed###,Maize,Central,268.2403242,5.77539541,Compost
Silt,9.061479144,9.669523763,1.297850525,0.6101038516,56.11651924,66.93394642,,31.92210677,42.03937359,1614.900055,Tomato,Harvest,Kharif,Drip,Wheat,North,203.5212294,,Zinc Sulphate
Silt,5.223966756,425.2903798,,1.03136546,122.939704,92.7867178,38.03143754,,67.99065651,1909.348591,Rice,Flowering,Rabi,Canal,Cotton,East,176.6538717,,Urea
Loamy??,,49.35361038,0.238770923,15.39306686,38.16668552,61.56324116,99.70354468,41.52215389,48.40369811,9515.653198,Sugarcane,Sowing,Zaid,Drip,Tomato,East,238.7797121,2.843337175,Urea
Clay,3.180581683,54.03799979,0.7013766859,0.4287225296,43.36502252,69.09959117,62.2468674,34.37460857,40.57739917,1736.826026,,Harvest,Kharif,Sprinkler,,East,109.419478,6.825054826,Urea
Clay,6.27668686,32.29146921,1.039905013,2.283647229,49.10761864,44.25890046,116.3273652,18.57516486,,1655.971455,Sugarcane,,Rabi###,Rainfed,Tomato,,218.595893,5.348697716,Urea
Sandy,7.127668165,15.67955458,1.609667663,0.5219502191,44.05020997,,17.75831625,34.49619432,59.06335713,347.6027362,Tomato###,Vegetative,Kharif,Sprinkler,Maize,North,269.703794,5.691905259,Urea
Loamy-,7.829897356,43.52391173,0.9327250697,0.2845682153,711.7064036,68.28524989,90.59142736,14.95970925,77.65987739,1939.682863,Cotton,Flowering,Kharif,Drip,,South,196.0683167,5.972361331,Zinc Sulphate
Clay,5.734953417,14.35800377,0.2411773888,1.995013592,126.3696595,93.45591575,99.13833548,24.39633783,37.09049157,677.3432881,Rice,Flowering,,Sprinkler,,South,187.1013162,0.992891122,NPK
Loamy,9.610831129,22.70634925,0.9156330618,2.92118813,51.2591665,9.935726621,17.21846262,20.23352697,100.6871427,888.1186099,,Flowering,Zaid,Sprinkler,Tomato,East,1764.211314,,Urea
Silt,6.059504379,11.19889335,,2.104687084,39.89898558,78.63607924,41.44085271,10.48062819,57.03470963,2172.693619,,Harvest,,Drip,Maize,Central,,0.9571320013,Urea
Clay,78.34619727,39.60394793,1.307333666,2.920727245,129.3623897,39.1055276,45.38360746,30.947179,56.24647092,1357.269343,Tomato,Sowing,,Sprinkler,Potato,South,,3.048552212,MOP
Clay,4.249568254,16.37046528,8.456875746,1.629366324,45.02633811,83.06113332,58.11893789,17.26383848,36.72802811,2198.17924,Maize,Vegetative,Kharif,Canal,Tomato,West,74.08224824,5.127113519,Urea
Loamy,7.989334647,27.88576477,0.4135881331,2.696734884,33.97174798,50.18811705,12.56010928,24.35899618,33.36952475,1042.808754,Tomato,Harvest,,Sprinkler,Rice,South,322.4751616,3.264418888,Urea
Clay,5.265042676,60.83825467,,1.091423151,,79.27108675,18.61179277,,93.39488706,2427.877876,Maize,Flowering,Rabi,Drip,Maize,Central,189.1392555,1.244440222,MOP
Loamy,9.357356845,43.96524593,0.9538132651,3.466762745,152.9007477,45.5400969,62.4020714,18.68723719,68.27035375,1421.001348,Potato,Harvest,Kharif###,Drip,Sugarcane,South,131.437649,10.04638271,Zinc Sulphate
Clay,,15.86485204,0.7552098691,0.3817856963,45.94944685,32.99007574,33.50609458,,69.25933544,1210.910778,Sugarcane,Harvest,Zaid,Sprinkler,Rice,Central,238.0744974,1.77204529,Urea
Sandy,8.069581733,24.11830956,0.9467054639,,116.7801812,36.85520749,56.4847566,24.81833263,46.69612097,488.6459541,Rice,Sowing,Zaid,Canal,Rice,North,54.86651619,5.606131228,DAP
Loamy,,53.44726822,1.336685508,2.020888545,20.25680374,75.41108412,70.21371499,35.93024144,,,Maize,Harvest,Zaid,,Cotton,South-,150.383314,8.005182186,Urea
nan###,6.300394368,62.7560426,0.719377289,1.271344263,95.60486551,40.13551542,58.78936432,13.80422325,,759.1220072,Maize,Flowering,Zaid,Sprinkler,Cotton,South,272.8136184,4.654116971,DAP
Silt,8.426129864,,1.007071053,1.904773387,42.79666507,61.22740435,31.24365308,26.65951306,,3316.869168,Sugarcane,Sowing,Kharif,Canal,Cotton,East,272.6459355,3.247265057,Urea
Clay,4.224609768,44.31159811,0.4241187601,2.442524316,15.92040883,19.86864638,135.7582515,11.98781318,43.48062823,2165.114287,Potato,Flowering,Kharif,,Sugarcane,Central,55.74923551,5.960644836,Urea
Silt,7.559411648,32.24017971,,3.059888456,,16.67169275,129.7359906,12.78794924,,264.1294429,Maize,,,Sprinkler,Potato,,116.0100491,8.398041341,Urea
Silt,3.160769901,36.40887304,,,115.9541399,42.75790062,16.17382135,16.44551881,53.37719147,9515.653198,Tomato,Flowering,Kharif,Drip,Cotton,North,301.2092744,4.357219684,MOP
Sandy,5.683386905,56.02144307,0.9374438756,0.6689736241,113.7561966,,61.08889094,30.90361193,77.22468942,329.5840203,Potato,Vegetative,Kharif,nan,Rice,East,124.2252642,,DAP
Loamy,4.504572867,42.94820373,1.059226705,0.1703867678,23.6441955,637.820759,25.6573311,22.88940015,49.24329144,1678.397937,Maize,Sowing###,Kharif,Rainfed,Cotton,,194.3307615,1.894657271,Urea
Clay,,60.1743816,1.020462715,0.4090584249,35.98268123,,87.21837812,25.06175745,84.5312019,2799.706347,Potato,Harvest,Kharif,Sprinkler,Cotton,East,282.0257416,3.265146874,Urea
Sandy,7.034729987,32.77672341,1.524126028,1.141078449,32.89303122,43.22608951,103.6058684,23.47392712,34.53103483,2509.048285,Wheat,Harvest,Kharif,Canal,Potato,East,159.665939,7.498428627,Urea
Clay,,44.20260348,0.6090607135,1.956938651,74.54020797,34.39000238,69.27072436,34.06679619,49.9800203,866.2512207,Sugarcane,Sowing,Zaid,Canal,,Central-,200.6252188,49.70624689,DAP
Silt,8.203098156,31.07656028,0.8119559102,1.485037535,,64.26030386,104.1159353,45.40162979,92.40127091,613.9646312,Wheat,Sowing,,,Sugarcane,East,247.8714519,3.006818072,Urea
Loamy,3.980850976,20.38965208,0.9764288182,,90.23078238,31.15991756,18.39150336,12.32761405,62.16206085,2617.138944,Potato,Harvest,Zaid,Drip,Rice??,,77.5048451,5.632442621,DAP
Clay,5.784051582,35.20948051,0.4733063361,1.502945162,41.74961605,43.83115747,11.97785302,17.37208879,95.50144614,1868.203707,Wheat,,Rabi,Sprinkler,Wheat,Central??,232.342454,6.643205179,Urea
Clay,5.061043903,20.72992119,0.6458473156,,77.84533524,75.69711795,74.4887332,31.66560412,61.55107636,1479.298068,Tomato,Sowing,Rabi,Sprinkler??,Rice,West,47.61461829,2.16164567,Compost
,5.975811674,,1.208723633,0.4480162711,167.9531846,22.14775024,127.0523513,33.65332796,51.89283883,2169.537911,Sugarcane,nan-,Zaid,Sprinkler,Tomato,Central,119.428739,4.974706375,DAP
Clay,6.873739871,29.2497011,0.2216165331,,105.7632102,16.26083105,68.36072466,11.76991819,72.01935657,1150.368777,Maize,Sowing,Kharif,Rainfed,Wheat,North,152.5069805,2.47849495,DAP
Clay,,49.33092129,0.7889685819,2.291556289,82.20529618,12.83676331,23.41867367,32.7243616,,,Maize,Harvest,Zaid,Sprinkler,Maize,South,75.60972681,1.276606892,DAP
Silt,,52.29035685,0.9299688941,0.9736536044,119.1057724,94.9974647,99.68502837,39.43698435,,1896.37538,,Vegetative-,Kharif,Canal###,Cotton,South,149.6451825,2.622118791,NPK
Sandy,6.182878539,30.83027851,2.069128086,1.156915543,,19.68548033,47.16430447,19.96268627,36.60358698,875.6051153,Rice,Flowering,Rabi,Sprinkler,Rice,West,223.2935778,4.029757595,DAP
Silt,6.056270019,37.41139592,1.428653145,0.8161528739,84.77498346,62.11494221,82.35462708,20.50614794,37.37699083,1707.849641,Potato,Vegetative,Rabi,Drip,Maize,South,172.8415463,6.772942949,NPK
Sandy,4.821526411,12.55279924,0.5879147869,2.578239119,26.76263827,78.51454413,14.37715251,25.25600984,69.46343607,,Sugarcane,Harvest,Kharif,Sprinkler,Cotton###,South,1764.211314,1.946293617,Urea
Loamy,7.162932501,,0.8875741332,1.59078493,65.29960293,67.32769684,57.56148654,32.562405,74.71598727,765.2358651,Tomato,Flowering,Rabi,Canal,Tomato,South,208.062371,8.319403632,Urea
Sandy###,4.106094614,49.79099381,0.3113289731,1.712175765,108.4793259,86.52670057,34.51950592,24.12551234,69.55378017,435.4212033,Cotton,,,Canal,Maize,West,143.3494549,3.437996962,MOP
